2.00,5,1,24.96,3,0.2,4.368
3.00,34,3,370.782,3,0.4,-92.6955
3.00,27,1,196.45,5,0,70.722
1.00,37,2,31.104,6,0.2,10.8864
1.00,37,2,78.256,2,0.2,-17.6076
2.00,46,2,6.48,1,0,3.1104
0.00,4,2,99.2,5,0,25.792
0.00,4,1,801.568,2,0.2,50.098
0.00,4,1,272.848,1,0.2,27.2848
3.00,46,1,70.98,1,0,20.5842
0.00,34,2,16.224,2,0.2,5.8812
2.00,31,1,176.784,1,0.2,-22.098
3.00,42,3,470.376,3,0.2,47.0376
3.00,4,1,393.568,4,0.2,-44.2764
3.00,4,3,302.376,3,0.2,22.6782
3.00,9,2,68.742,9,0.7,-48.1194
1.00,31,2,29.34,3,0,14.67
1.00,31,1,383.607,7,0.1,63.9345
1.00,31,2,563.4,4,0,67.608
2.00,37,2,217.056,7,0.2,78.6828
3.00,42,2,6,2,0.2,2.1
2.00,4,1,31.56,3,0,10.4148
0.00,9,2,7.104,2,0.2,2.3976
0.00,9,2,398.352,8,0.7,-331.96
0.00,34,2,121.792,4,0.2,13.7016
0.00,34,1,409.59,3,0.4,-122.877
0.00,4,2,10.56,2,0,4.752
0.00,4,2,3.38,1,0,1.2506
3.00,9,2,7.824,1,0.2,2.934
2.00,36,2,24.784,1,0.2,7.745
3.00,45,2,34.65,3,0,10.395
1.00,25,2,487.984,2,0.2,152.495
3.00,22,2,1793.98,2,0,843.1706
0.00,9,2,29.808,2,0.2,10.8054
0.00,9,2,505.176,4,0.7,-336.784
0.00,9,1,174.0585,3,0.45,-110.7645
2.00,39,2,191.88,6,0,19.188
2.00,21,3,14.78,2,0,3.9906
3.00,36,2,5.184,1,0.2,1.8144
3.00,36,1,478.48,2,0.2,47.848
3.00,36,3,28.4,2,0.2,6.745
3.00,13,2,909.12,8,0,9.0912
2.00,9,2,2.952,2,0.7,-2.1648
2.00,9,2,27.018,6,0.7,-21.6144
1.00,4,1,136.92,4,0,41.076
3.00,31,1,18.96,2,0,8.532
2.00,4,3,99.39,3,0,40.7499
3.00,42,2,273.896,7,0.2,92.4399
3.00,42,3,597.132,3,0.4,49.761
0.00,10,3,149.95,5,0,65.978
3.00,9,2,4.608,2,0.2,1.6704
3.00,9,2,15.528,3,0.2,4.8525
3.00,9,2,11.952,3,0.2,3.8844
1.00,20,2,11.65,5,0,3.3785
1.00,21,3,299.9,2,0,74.975
3.00,31,2,895.92,5,0.2,302.373
3.00,31,1,462.564,2,0.1,97.6524
1.00,37,2,15.008,2,0.2,1.5008
2.00,42,3,863.64,9,0.2,107.955
2.00,42,2,47.616,3,0.2,3.5712
3.00,4,2,92.94,3,0,41.823
3.00,4,3,199.98,2,0,69.993
2.00,4,3,177.48,3,0.2,19.9665
3.00,5,2,88.768,2,0.2,31.0688
3.00,46,2,6.48,1,0,3.1104
3.00,46,2,46.51,1,0,1.8604
3.00,46,3,659.976,3,0.2,49.4982
2.00,2,3,271.992,1,0.2,23.7993
3.00,17,1,145.74,3,0,23.3184
3.00,17,1,15.4,5,0,7.392
3.00,4,2,244.55,5,0,114.9385
3.00,4,3,166.16,8,0,59.8176
1.00,4,1,14.73,3,0,4.8609
2.00,5,2,19.968,2,0.7,-13.312
2.00,5,2,33.488,7,0.2,-1.2558
2.00,5,2,8.736,4,0.7,-6.1152
2.00,5,1,662.88,3,0.2,74.574
3.00,12,2,47.36,4,0.2,17.76
3.00,12,2,27.44,2,0.2,2.401
3.00,12,2,3.24,9,0.8,-5.184
2.00,42,3,95.968,4,0.2,26.3912
2.00,42,2,10.368,2,0.2,3.6288
3.00,31,2,23.1,2,0,6.468
3.00,31,1,11.54,2,0,3.462
3.00,31,1,254.526,1,0.4,-93.3262
3.00,31,2,12.98,1,0,3.7642
3.00,31,2,26.432,8,0.2,8.9208
3.00,31,3,197.97,3,0,57.4113
3.00,31,2,18.9,6,0,9.072
3.00,31,1,1282.41,5,0.1,213.735
3.00,31,2,4.92,3,0,2.214
3.00,31,3,238,2,0,38.08
3.00,31,3,167.97,3,0,40.3128
3.00,31,2,17.12,4,0,7.704
3.00,24,2,16.2,3,0,7.776
3.00,24,2,33.99,3,0,14.6157
3.00,24,3,296.85,5,0,53.433
3.00,24,3,112.8,6,0,6.768
3.00,24,2,13.71,3,0,6.5808
3.00,24,2,24.9,5,0,11.703
3.00,24,2,286.29,3,0,17.1774
3.00,24,2,24.18,2,0,7.254
3.00,29,3,281.97,3,0,78.9516
3.00,29,2,69.5,5,0,20.155
3.00,29,2,166.44,3,0,79.8912
3.00,35,3,291.96,4,0,102.186
3.00,12,2,6.408,3,0.2,0.6408
3.00,12,3,408.744,7,0.2,76.6395
0.00,12,2,5.104,4,0.8,-8.6768
0.00,12,2,2.896,2,0.2,0.4706
0.00,12,3,35.016,3,0.2,-2.1885
0.00,1,2,275.97,3,0,11.0388
0.00,1,3,1394.95,5,0,362.687
0.00,1,1,545.88,6,0,70.9644
1.00,36,2,5.248,2,0.2,0.5904
2.00,2,1,933.536,4,0.2,105.0228
2.00,2,2,42.976,4,0.2,4.2976
1.00,10,2,3.76,2,0,1.8048
0.00,35,3,479.96,4,0,134.3888
0.00,4,2,320.88,6,0,93.0552
0.00,4,1,23.88,3,0,10.5072
0.00,4,2,26.76,4,0,12.3096
2.00,34,3,1439.976,4,0.4,191.9968
1.00,24,2,17.22,3,0,7.9212
1.00,24,1,1024.38,7,0,215.1198
1.00,24,2,26.22,3,0,12.3234
1.00,24,2,17.34,3,0,8.4966
3.00,37,2,4.956,4,0.7,-3.7996
3.00,36,2,71.04,6,0.2,26.64
3.00,36,2,5.344,2,0.2,0.7348
3.00,36,2,11.304,3,0.2,-2.1195
3.00,42,2,294.62,5,0.8,-766.012
3.00,42,1,8.752,4,0.6,-3.7196
0.00,45,2,15,4,0,7.2
0.00,45,3,161.61,1,0,42.0186
0.00,45,3,144.95,5,0,42.0355
3.00,4,3,199.95,5,0,21.9945
3.00,4,2,41.86,7,0,14.2324
3.00,16,2,95.94,3,0,9.594
3.00,16,1,304.45,5,0,76.1125
3.00,42,2,11.364,3,0.8,-17.046
0.00,24,2,29.68,7,0,11.5752
0.00,24,3,47.53,7,0,16.1602
3.00,12,1,183.372,2,0.3,-36.6744
0.00,41,2,4.224,3,0.2,0.4752
0.00,41,2,333.056,2,0.2,29.1424
0.00,41,2,24.896,4,0.2,7.78
1.00,42,3,159.984,2,0.2,35.9964
1.00,42,2,46.344,3,0.2,4.6344
2.00,1,1,350.98,1,0,84.2352
2.00,1,2,13.08,2,0,6.0168
2.00,1,2,900.08,4,0,117.0104
1.00,4,2,17.568,2,0.2,6.3684
1.00,4,2,14.62,2,0,6.8714
1.00,4,2,33.36,4,0,8.6736
1.00,4,2,40.14,6,0,19.6686
2.00,38,2,1606.23,9,0,481.869
2.00,38,2,17.04,3,0,7.668
2.00,38,2,49.53,3,0,23.7744
2.00,38,1,872.32,4,0,244.2496
3.00,4,2,239.12,5,0.2,77.714
1.00,46,1,141.96,2,0,39.7488
2.00,4,2,33.024,2,0.2,11.5584
2.00,4,2,67.136,4,0.2,23.4976
1.00,20,2,14.73,3,0,6.9231
1.00,20,2,104.9,5,0,25.176
1.00,20,2,61.04,4,0,30.52
1.00,20,2,10.95,3,0,5.1465
2.00,42,2,9.392,2,0.2,3.2872
2.00,42,2,9.328,1,0.2,0.8162
3.00,22,2,8.26,2,0,3.8822
3.00,22,1,269.97,3,0,51.2943
1.00,25,2,29.04,3,0,13.9392
1.00,25,2,14.62,2,0,6.8714
1.00,2,2,11.952,3,0.2,4.3326
1.00,2,2,4.536,7,0.7,-3.3264
1.00,2,2,9.156,2,0.7,-6.104
1.00,2,1,75.36,5,0.2,20.724
1.00,4,2,57.504,6,0.2,20.1264
3.00,34,2,38.864,7,0.2,7.7728
0.00,42,2,15.552,3,0.2,5.4432
2.00,29,2,162.64,2,0,45.5392
2.00,29,3,597,3,0,280.59
2.00,29,2,55.48,1,0,26.6304
1.00,37,1,289.8,7,0.2,36.225
1.00,37,2,2.502,3,0.7,-2.0016
1.00,37,2,6.48,4,0.7,-4.752
1.00,37,1,341.488,8,0.3,-73.176
1.00,37,2,11.12,5,0.2,0.834
1.00,37,1,25.344,6,0.2,3.4848
2.00,13,1,17.31,3,0,5.193
3.00,21,3,199.95,5,0,63.984
3.00,21,1,1586.69,7,0,412.5394
3.00,21,3,84.99,1,0,30.5964
3.00,21,1,411.8,2,0,70.006
0.00,4,2,11.34,3,0,5.2164
0.00,4,2,80.3,5,0,20.878
0.00,4,2,15.968,2,0.2,5.3892
0.00,4,2,64.74,13,0,30.4278
0.00,4,2,19.296,3,0.2,6.03
0.00,4,2,405.64,4,0,12.1692
0.00,4,1,146.352,3,0.2,-9.147
0.00,4,3,251.91,9,0,47.8629
0.00,4,2,12.39,3,0,3.717
1.00,4,3,199.96,4,0,69.986
1.00,4,1,710.832,3,0.2,-97.7394
2.00,37,2,1.941,1,0.7,-1.294
3.00,4,1,283.92,5,0.2,-46.137
2.00,46,2,7.312,2,0.2,2.5592
3.00,4,3,59.97,3,0,13.7931
3.00,4,3,761.544,7,0.2,66.6351
0.00,4,1,58.2,3,0,28.518
3.00,19,2,39.9,5,0,19.95
3.00,19,2,90.86,7,0,26.3494
3.00,19,2,94.85,5,0,45.528
1.00,2,2,106.232,7,0.2,37.1812
1.00,2,3,111.984,2,0.2,11.1984
1.00,2,1,7.712,2,0.2,1.7352
3.00,4,2,37.44,6,0,16.848
0.00,42,2,23.68,2,0.2,8.88
2.00,31,2,122.12,4,0,56.1752
2.00,31,2,18.45,5,0,8.6715
2.00,31,2,324.9,5,0,38.988
2.00,31,2,146.73,3,0,68.9631
2.00,31,2,3.96,2,0,1.4652
1.00,4,2,5.76,2,0,2.6496
3.00,7,2,26.55,3,0,13.0095
3.00,7,1,310.443,3,0.3,-48.7839
0.00,22,1,479.9,5,0,81.583
1.00,30,2,12.88,1,0,0.3864
1.00,32,2,13.12,5,0.2,1.476
2.00,23,2,511.84,8,0,240.5648
2.00,23,2,91.96,4,0,25.7488
2.00,23,2,8.34,3,0,2.1684
3.00,36,2,37.68,3,0.2,2.355
3.00,36,3,279.944,7,0.2,80.4839
0.00,5,2,636.408,3,0.2,-15.9102
0.00,5,2,83.168,4,0.2,9.3564
0.00,2,1,259.136,4,0.2,-25.9136
3.00,31,2,221.92,4,0,106.5216
3.00,31,3,26,2,0,11.7
0.00,9,2,15.552,3,0.2,5.4432
0.00,42,2,0.876,1,0.8,-1.4016
1.00,4,2,19.98,1,0,9.3906
1.00,4,2,398.352,3,0.2,124.485
1.00,4,2,5.04,3,0,1.26
1.00,4,2,17.45,5,0,8.027
1.00,4,1,323.136,4,0.2,20.196
1.00,4,2,29.7,3,0,8.019
1.00,4,3,1295.84,4,0.2,145.782
1.00,4,2,46.84,2,0,12.6468
1.00,4,1,425.833,1,0.15,20.0392
1.00,31,1,209.67,1,0.4,-13.978
2.00,4,2,159.88,7,0,73.5448
3.00,46,2,5.28,1,0,2.376
3.00,46,2,895.92,5,0.2,302.373
3.00,9,2,2.808,3,0.7,-1.9656
3.00,4,1,215.976,3,0.2,-2.6997
3.00,21,1,241.96,2,0,41.1332
3.00,21,2,27.72,9,0,13.3056
3.00,37,2,104.68,5,0.2,35.3295
3.00,37,3,62.958,7,0.4,9.4437
0.00,37,3,86.376,3,0.2,1.0797
1.00,37,1,64.944,3,0.2,6.4944
1.00,37,2,20.736,4,0.2,7.2576
0.00,28,2,33.28,4,0,9.3184
0.00,28,2,38.52,9,0,11.9412
0.00,28,1,139.86,7,0,60.1398
1.00,31,2,19.65,3,0,9.039
1.00,37,2,152.991,3,0.7,-122.3928
1.00,37,2,10.584,7,0.2,-2.3814
1.00,37,3,94.92,4,0.4,15.82
1.00,42,1,14.76,5,0.6,-11.439
1.00,42,2,3.656,4,0.8,-5.8496
3.00,31,2,146.82,3,0,73.41
0.00,31,2,149.544,9,0.2,50.4711
0.00,31,2,17.14,2,0,4.4564
0.00,31,1,991.764,3,0.4,-347.1174
2.00,37,2,30.48,6,0.2,9.906
2.00,37,3,23.988,2,0.4,-4.7976
2.00,37,2,16.688,7,0.2,5.4236
2.00,37,1,422.058,3,0.3,-18.0882
2.00,37,2,38.088,4,0.7,-27.9312
2.00,37,2,254.352,6,0.2,-50.8704
0.00,4,1,43.31,1,0,4.331
3.00,31,3,84.95,5,0,22.087
3.00,42,1,233.058,3,0.3,-53.2704
0.00,24,3,111.79,7,0,43.5981
1.00,20,2,14.94,3,0,7.0218
2.00,31,2,14.16,2,0.2,5.133
2.00,42,1,22.608,3,0.6,-10.1736
2.00,4,2,21.48,6,0,10.74
0.00,22,2,501.81,3,0,0
0.00,22,2,161.94,3,0,9.7164
3.00,9,2,17.856,4,0.2,2.0088
2.00,12,2,8.808,3,0.8,-14.9736
2.00,34,1,79.384,1,0.2,29.769
2.00,4,2,34.58,1,0,10.0282
3.00,4,2,314.55,3,0,150.984
2.00,42,3,191.976,3,0.2,23.997
2.00,42,2,8.288,2,0.2,3.0044
2.00,42,1,139.92,5,0.6,-150.414
2.00,42,2,15.872,1,0.2,1.1904
2.00,42,2,6.286,7,0.8,-11.0005
3.00,34,2,14.016,3,0.2,1.752
3.00,34,3,71.976,3,0.2,-8.997
3.00,34,3,107.982,3,0.4,-26.9955
3.00,42,1,305.312,2,0.3,-8.7232
0.00,4,2,19.752,3,0.2,6.9132
2.00,42,2,9.264,3,0.8,-13.896
1.00,42,2,61.792,4,0.2,6.1792
2.00,43,2,45.68,2,0,21.0128
2.00,43,2,60.12,9,0,28.8576
2.00,43,2,41.72,5,0.2,13.0375
2.00,43,2,71.6,8,0,32.936
2.00,31,2,85.232,7,0.2,30.8966
2.00,31,2,44.4,3,0,22.2
2.00,31,1,442.764,4,0.1,59.0352
2.00,31,3,3999.95,5,0,1159.9855
2.00,31,3,199.95,5,0,21.9945
2.00,31,1,63.68,8,0,28.0192
3.00,4,2,54.896,2,0.2,18.5274
2.00,1,3,29,2,0,7.25
3.00,13,2,70.08,6,0,35.04
3.00,13,1,121.3,2,0,25.473
3.00,13,3,1454.49,9,0,378.1674
2.00,4,2,60.81,3,0,17.0268
2.00,46,2,153.552,3,0.2,51.8238
2.00,46,2,65.34,3,0,22.869
2.00,46,2,123.92,4,0,55.764
2.00,46,2,35.1,3,0,12.285
2.00,46,3,44.75,5,0,8.5025
2.00,41,2,4.704,2,0.2,0.4116
0.00,1,2,14.67,3,0,3.9609
1.00,37,2,15.552,3,0.2,5.4432
1.00,37,2,5.232,1,0.2,1.7004
0.00,3,1,22.2,6,0,9.102
0.00,3,3,881.93,7,0,229.3018
1.00,46,2,6.096,2,0.2,2.1336
1.00,46,1,191.82,3,0,74.8098
1.00,37,1,20.104,1,0.2,1.7591
2.00,41,2,67.56,3,0.2,8.445
0.00,12,2,29.932,7,0.8,-46.3946
0.00,12,3,38.272,4,0.2,3.8272
1.00,31,2,16.52,4,0,7.5992
0.00,6,3,832.93,7,0,233.2204
0.00,6,2,43.8,10,0,21.024
2.00,21,2,167.292,6,0.1,29.7408
3.00,31,1,27.42,1,0,11.2422
3.00,4,2,1.44,1,0.2,0.504
3.00,4,2,61.776,13,0.2,20.8494
3.00,4,2,241.96,2,0,60.49
3.00,4,1,108.608,4,0.2,9.5032
0.00,9,2,2.816,2,0.2,0.9856
3.00,4,2,9.984,4,0.2,3.6192
3.00,4,2,14.98,1,0,4.1944
3.00,4,3,1145.6,4,0.2,100.24
1.00,34,3,485.94,2,0.4,-89.089
1.00,34,2,37.376,8,0.2,4.672
1.00,34,1,70.686,1,0.3,-24.2352
3.00,37,2,54.816,3,0.2,17.8152
2.00,5,1,72.294,1,0.7,-98.8018
3.00,42,2,2.896,2,0.2,0.4706
3.00,42,3,124.792,1,0.2,15.599
2.00,31,1,330.588,1,0.4,-115.7058
0.00,4,2,673.568,2,0.2,252.588
0.00,4,2,52.98,2,0,14.8344
3.00,13,1,526.45,5,0,31.587
3.00,12,2,228.92,5,0.2,14.3075
1.00,36,3,319.968,4,0.2,35.9964
3.00,44,3,205.03,7,0,67.6599
1.00,13,2,190.86,2,0,11.4516
1.00,13,2,24.32,8,0,8.2688
2.00,43,2,44.4,5,0,12.432
3.00,12,1,44.4,2,0.6,-52.17
2.00,4,2,1016.792,1,0.2,381.297
2.00,4,2,38.136,7,0.2,13.3476
2.00,37,3,494.982,3,0.4,-115.4958
3.00,4,2,56.56,2,0,15.2712
3.00,4,2,5.56,2,0,1.4456
3.00,4,2,9.02,2,0,3.5178
3.00,4,2,8.62,1,0,2.2412
3.00,4,3,659.976,3,0.2,49.4982
1.00,4,2,13.36,2,0,6.4128
1.00,4,2,41.72,5,0.2,13.0375
1.00,4,2,11.52,5,0.2,4.176
1.00,4,2,541.44,6,0,157.0176
1.00,4,2,19.44,3,0,9.3312
2.00,4,2,143.7,3,0,68.976
1.00,4,2,43.26,3,0,14.2758
1.00,4,2,43.56,2,0,15.246
2.00,18,3,437.85,3,0,131.355
2.00,18,1,109.48,2,0,33.9388
3.00,4,1,1212.96,7,0.2,90.972
3.00,4,2,18.54,2,0,8.7138
1.00,4,2,5,1,0,2.4
1.00,4,3,371.97,3,0,66.9546
1.00,31,3,166.24,1,0,24.936
3.00,45,1,359.97,3,0,79.1934
2.00,10,3,499.98,2,0,114.9954
2.00,10,2,5.28,1,0,2.376
2.00,10,2,8.26,2,0,3.8822
3.00,32,2,7.968,2,0.2,2.6892
3.00,46,2,12.96,2,0,6.3504
3.00,31,2,6.48,1,0,3.1104
3.00,31,2,6.984,1,0.2,2.3571
3.00,9,2,47.96,5,0.2,4.1965
1.00,46,2,199.74,6,0,47.9376
1.00,4,1,435.26,7,0,95.7572
1.00,4,3,1119.984,2,0.2,377.9946
0.00,4,1,143.432,1,0.2,3.5858
0.00,4,1,122.352,3,0.2,13.7646
0.00,23,2,306.2,5,0,0
0.00,23,1,85.98,1,0,22.3548
0.00,23,3,223.96,4,0,53.7504
3.00,46,1,97.568,2,0.2,-6.098
3.00,46,1,614.272,8,0.2,-23.0352
3.00,46,1,199.98,2,0,37.9962
2.00,6,2,48.16,7,0,22.1536
1.00,13,3,23.92,2,0,6.6976
1.00,13,2,60.69,7,0,16.3863
2.00,41,2,14.352,3,0.2,5.2026
3.00,45,2,35.04,2,0,12.264
3.00,34,2,17.48,5,0.2,1.311
3.00,4,2,16.4,5,0,4.756
3.00,46,1,892.98,2,0,80.3682
1.00,10,3,287.97,3,0,77.7519
1.00,10,1,595.38,6,0,297.69
1.00,10,2,12.96,2,0,6.2208
1.00,31,3,4.95,1,0,1.3365
3.00,6,1,181.95,3,0,38.2095
1.00,31,2,13.52,4,0,6.2192
1.00,31,1,259.7,5,0,106.477
1.00,31,3,42.95,1,0,1.2885
1.00,31,3,1399.93,7,0,601.9699
1.00,31,3,503.96,4,0,125.99
0.00,21,2,12.72,3,0,6.36
0.00,21,2,11.52,4,0,5.6448
2.00,10,3,316,4,0,31.6
3.00,10,1,723.92,4,0,188.2192
3.00,10,2,106.32,3,0,49.9704
2.00,12,1,141.372,2,0.3,-14.1372
1.00,42,2,27.216,3,0.2,9.8658
3.00,31,3,390.75,5,0,171.93
3.00,2,1,280.792,1,0.2,35.099
3.00,2,2,68.448,4,0.2,7.7004
3.00,2,2,88.04,5,0.2,6.603
3.00,2,2,15.872,1,0.2,1.984
3.00,2,2,215.592,3,0.2,-48.5082
3.00,40,2,14.62,2,0,6.8714
3.00,40,2,416.32,2,0,112.4064
3.00,40,2,43,5,0,20.21
3.00,40,1,182.94,3,0,27.441
3.00,40,2,60.83,7,0,30.415
3.00,40,3,389.97,3,0,132.5898
1.00,45,2,194.32,4,0,56.3528
3.00,46,3,265.93,7,0,63.8232
1.00,16,2,94.74,3,0,44.5278
1.00,16,2,60.64,4,0,27.8944
1.00,16,2,76.3,5,0,38.15
1.00,16,2,364.8,12,0,167.808
1.00,31,2,79.872,3,0.2,29.952
1.00,31,1,46.384,1,0.2,1.1596
1.00,31,2,12.96,2,0,6.2208
3.00,5,2,14.352,3,0.2,5.2026
1.00,37,1,547.136,4,0.2,-68.392
2.00,4,2,41.96,2,0,2.9372
2.00,4,2,41.7,5,0,20.85
3.00,13,2,277.4,5,0,133.152
3.00,13,2,5.78,1,0,2.8322
0.00,41,2,69.216,6,0.2,11.2476
3.00,6,2,10.86,3,0,5.1042
3.00,6,2,426.79,7,0,123.7691
0.00,31,2,25.92,4,0,12.4416
0.00,31,2,45.92,4,0,22.5008
0.00,34,2,10.72,2,0.2,1.742
2.00,10,2,41.86,7,0,10.465
0.00,20,1,63.2,5,0,23.384
0.00,20,3,113.97,3,0,27.3528
0.00,12,2,123.552,3,0.2,-29.3436
2.00,48,2,490.32,9,0,137.2896
2.00,42,2,70.08,5,0.2,24.528
2.00,42,2,1.272,2,0.8,-2.1624
2.00,42,1,557.585,5,0.3,0
3.00,4,2,9.024,6,0.2,3.1584
3.00,4,2,69.456,2,0.2,22.5732
3.00,4,2,10.86,2,0,5.3214
3.00,4,2,79.47,3,0,22.2516
3.00,4,2,10.08,6,0,5.04
1.00,4,1,1552.831,7,0.15,200.9546
1.00,4,2,137.24,5,0.2,46.3185
1.00,4,3,36.51,1,0,15.6993
1.00,4,3,239.976,3,0.2,80.9919
0.00,31,1,1579.746,7,0.4,-447.5947
0.00,31,1,1071.576,4,0.4,-553.6476
0.00,31,1,613.908,3,0.4,-122.7816
0.00,31,2,34.86,7,0,16.3842
0.00,31,2,155.04,4,0,75.9696
3.00,34,2,13.71,5,0.7,-10.054
2.00,45,1,127.88,2,0,40.9216
2.00,45,2,160.32,2,0,44.8896
2.00,45,2,46,4,0,20.7
0.00,4,1,120.712,1,0.2,-18.1068
3.00,19,2,23.12,4,0,11.3288
2.00,34,1,532.704,6,0.2,-26.6352
2.00,34,2,4.912,2,0.2,0.307
3.00,38,3,252,4,0,93.24
2.00,12,1,60.288,8,0.6,-27.1296
2.00,12,2,2.632,1,0.2,0.8225
2.00,12,2,23.688,9,0.2,7.6986
2.00,12,1,253.372,2,0.3,-14.4784
3.00,10,2,5.67,3,0,0.1134
0.00,34,2,76.776,4,0.7,-58.8616
0.00,34,2,9.184,2,0.2,1.148
1.00,4,2,32.75,5,0,15.065
2.00,34,2,7.216,2,0.2,1.7138
2.00,34,2,49.568,2,0.2,15.49
2.00,34,1,54.712,7,0.2,11.6263
3.00,4,2,176.04,4,0,45.7704
3.00,4,2,16.02,9,0,4.4856
3.00,4,2,185.92,4,0.2,62.748
3.00,4,3,211.168,4,0.2,15.8376
3.00,4,3,479.984,2,0.2,59.998
1.00,4,2,7.86,2,0,3.6156
1.00,4,2,24.448,2,0.2,8.8624
1.00,31,2,6.48,1,0,3.1104
1.00,31,2,41.86,7,0,20.5114
1.00,31,3,1619.91,9,0,97.1946
1.00,31,1,113.92,4,0,42.1504
2.00,20,2,39.68,2,0,10.3168
1.00,31,3,37.6,2,0,2.256
1.00,31,3,59.9,2,0,23.96
1.00,31,2,37,5,0,16.65
3.00,4,2,5.76,2,0,2.8224
3.00,4,2,16.68,6,0,4.3368
3.00,39,2,628.81,7,0,12.5762
3.00,39,2,56.45,5,0,14.677
3.00,24,2,94.2,6,0,23.55
3.00,24,2,28.4,5,0,13.348
2.00,42,1,956.6648,7,0.32,-225.0976
3.00,4,3,1115.91,9,0,200.8638
3.00,4,3,128.744,7,0.2,-28.9674
3.00,4,3,79.92,10,0.2,26.973
3.00,4,2,24.2,5,0,7.986
3.00,4,3,359.976,3,0.2,130.4913
3.00,4,1,211.84,8,0,76.2624
0.00,37,2,5.68,2,0.2,1.917
1.00,4,2,7.52,5,0.2,2.632
0.00,4,2,11.96,2,0,5.8604
0.00,4,1,629.064,3,0.2,31.4532
2.00,48,1,754.45,5,0,60.356
1.00,20,1,301.96,2,0,60.392
3.00,30,3,595,5,0,95.2
3.00,30,2,79.872,3,0.2,29.952
2.00,27,3,2396.4,10,0.2,179.73
3.00,4,2,63.56,2,0,3.178
3.00,4,3,99.99,1,0,43.9956
2.00,12,2,230.376,3,0.2,-48.9549
2.00,12,2,9.664,2,0.2,3.2616
3.00,34,3,158.928,7,0.2,41.7186
3.00,34,2,13.023,1,0.7,-10.4184
3.00,34,1,273.06,2,0.4,-104.673
3.00,34,2,39.312,13,0.2,12.7764
2.00,42,2,1.344,4,0.8,-2.1504
2.00,42,2,8.272,4,0.8,-13.6488
2.00,42,1,12.544,7,0.6,-9.0944
3.00,4,2,58.48,8,0,27.4856
3.00,46,1,7.4,2,0,3.034
0.00,31,1,366.786,7,0.1,65.2064
3.00,42,3,54.368,4,0.2,4.0776
1.00,45,2,33.96,2,0,16.98
1.00,45,2,826.11,3,0,322.1829
3.00,30,1,545.85,9,0,114.6285
0.00,5,1,145.98,2,0.5,-99.2664
0.00,5,2,35.808,4,0.2,12.5328
3.00,9,1,7.904,2,0.2,2.1736
2.00,29,3,345,5,0,86.25
2.00,29,1,174.286,2,0.3,-19.9184
2.00,29,2,662.84,4,0,172.3384
2.00,29,3,95.1,5,0,30.432
2.00,29,2,26.88,6,0,12.9024
2.00,29,3,257.98,2,0,74.8142
1.00,4,2,17.48,2,0,8.2156
2.00,37,1,492.835,5,0.3,-14.081
1.00,39,2,269.49,3,0,5.3898
2.00,4,2,29.12,5,0.2,9.828
3.00,31,2,18.75,5,0,9
3.00,31,3,119.7,6,0,31.122
3.00,31,2,9.144,3,0.2,3.0861
3.00,31,3,57.06,3,0,18.2592
3.00,31,3,71.6,8,0,13.604
3.00,31,2,107.44,8,0,27.9344
3.00,31,2,7.31,1,0,3.4357
3.00,31,2,59.1,6,0,22.458
3.00,31,2,46.53,3,0,12.0978
3.00,29,2,97.84,2,0,25.4384
1.00,46,2,29.97,3,0,13.4865
1.00,46,2,98.352,3,0.2,34.4232
3.00,31,2,83.92,5,0.2,29.372
3.00,31,2,14.624,2,0.2,5.1184
3.00,31,3,136.99,1,0,36.9873
3.00,31,2,3.15,1,0,1.512
3.00,45,2,9.11,1,0,4.0995
3.00,45,2,571.44,4,0,165.7176
3.00,45,2,32.4,5,0,15.552
3.00,45,2,16.91,1,0,4.5657
2.00,32,1,14.272,8,0.2,4.2816
2.00,32,1,451.136,4,0.2,-67.6704
2.00,32,2,64.864,4,0.2,6.4864
2.00,4,1,217.584,2,0.2,-29.9178
2.00,4,3,82.95,5,0,29.0325
2.00,4,2,87.71,7,0,41.2237
2.00,4,2,1101.48,4,0,429.5772
3.00,4,1,1322.352,3,0.2,-99.1764
0.00,31,2,5.46,3,0,1.4742
3.00,42,2,11.184,1,0.2,0.8388
3.00,42,2,153.584,2,0.2,-32.6366
3.00,46,2,1003.62,6,0,0
3.00,46,3,35.168,4,0.2,11.4296
3.00,46,1,1137.75,5,0,250.305
3.00,46,2,99.68,5,0.2,32.396
3.00,46,2,5.56,2,0,1.4456
1.00,7,2,85.52,2,0,22.2352
1.00,7,2,9.84,3,0,2.6568
1.00,7,2,20.04,3,0,9.6192
1.00,31,3,631.96,4,0,303.3408
1.00,31,2,23.92,4,0,10.764
0.00,4,2,90.24,6,0,41.5104
0.00,31,3,4548.81,7,0,1228.1787
2.00,42,1,300.93,5,0.3,-34.392
2.00,42,3,719.96,5,0.2,53.997
0.00,13,1,647.84,8,0,32.392
1.00,4,2,64.17,3,0,18.6093
1.00,4,2,124.46,2,0,58.4962
2.00,4,2,9.584,1,0.2,3.3544
3.00,9,2,37.608,3,0.2,12.6927
3.00,12,2,12.224,2,0.2,4.4312
3.00,12,2,2.304,4,0.8,-3.5712
3.00,12,2,9.36,4,0.8,-16.38
2.00,4,2,7.38,2,0,3.4686
0.00,4,2,53.72,4,0,15.0416
0.00,4,2,8187.65,5,0,327.506
0.00,4,1,77.92,8,0,34.2848
1.00,42,2,32.784,4,0.8,-85.2384
